AC91989B6BCF89126218E09C9F6775C5.wav,32000.000000,16,61577,conspecific
AD14B37B81646C89409FBD85CF18B650.wav,32000.000000,16,48492,conspecific
AEFFC69538F7CC7D6A21DF0B4A92AD37.wav,32000.000000,16,64352,unknown
B0084F48F613814875A89555FACA70F5.wav,32000.000000,16,98847,bengalese
B32C75DDC8B59C984472F5CCCCE8ED14.wav,32000.000000,16,64352,unknown
B39778B7EB6EC0F07D4736D0DF707894.wav,32000.000000,16,39599,bengalese
B4F79BCAE99B6723221515C1EE8351B0.wav,32000.000000,16,52526,bengalese
B775C95A9E64A42DF1C9D1ED84950E31.wav,32000.000000,16,37368,conspecific
B84F838B8B717EFB8D502627BECCFA62.wav,32000.000000,16,33312,bengalese
B8F7EDFFFF84B27AB56ACB5945DA429E.wav,32000.000000,16,53318,conspecific
BB1DA22654BE1F324E30035926A8FC9D.wav,32000.000000,16,68552,conspecific
BD28F01178C5E9DBA77447751F3A8237.wav,32000.000000,16,53362,conspecific
C0332A70C51120541176F529A5352E70.wav,32000.000000,16,64000,unknown
C220747BA5622568C5EC5A9B22D739B2.wav,32000.000000,16,64000,flatrip
C6454841DE27D1D8D3A22C5275EC8213.wav,32000.000000,16,60558,conspecific
C7AAC3F6282679BC6EF3E6BA4777E2B5.wav,32000.000000,16,64000,flatrip
C8287459260FA4B183AEC64022E60697.wav,32000.000000,16,64000,unknown
CB3F8C1BDBEB75DAFF8D61406CC11E6C.wav,32000.000000,16,52014,conspecific
CD7354933AD4C91D5AE90207DA216EF3.wav,32000.000000,16,45971,bengalese
CEDD551FCE87743F934FA58595F6505E.wav,32000.000000,16,65221,conspecific
D094E071F4D77EB248953B23B0F7C427.wav,32000.000000,16,64000,songrip
D0E3EA031B59AED8C07BEC14DB754D00.wav,32000.000000,16,87706,bengalese
D1BDE04FED862B49F6129249CE977E4C.wav,32000.000000,16,64000,songrip
D54ABC42488F995C789F351A34316039.wav,32000.000000,16,55105,conspecific
D6E2826E7D682FFFD6DBB8E80B87DB22.wav,32000.000000,16,76254,conspecific
D770FEF9E30C6EF464897E94F103BD0C.wav,32000.000000,16,81714,conspecific
D98C1699079CB18045049E0C30B259AA.wav,32000.000000,16,79908,bengalese
DB500570216F0412EE8D9F7D64F38232.wav,32000.000000,16,72900,conspecific
DB8C8C9DC75CC535CD5FF03E9CBBE0FF.wav,32000.000000,16,50231,conspecific
DEB5A1D698864531775798C877E677C7.wav,32000.000000,16,47341,conspecific
E17846FAB59CD0EFF046136382A595AD.wav,32000.000000,16,63485,conspecific
E1A29FEA08CC210C37D021D505E4BBA3.wav,32000.000000,16,82819,bengalese
E1CAC8915766639853C6EB8A14A5B2FC.wav,32000.000000,16,64352,unknown
E209D21ABA87E329E329B08EA3E2AC8B.wav,32000.000000,16,70209,bengalese
E4245E7439B70EDD445C6338A936B1E6.wav,32000.000000,16,59941,conspecific
E5CC7B641AC42ED713CCE6FC484749CB.wav,32000.000000,16,60400,bengalese
E8B242D5888D89E139C2B1C0A127A3B6.wav,32000.000000,16,80835,conspecific
EF7B309B6AECAEF28823B5D7602004B9.wav,32000.000000,16,76026,conspecific
EFC5EFC47725FB4B4DDE82D31F39B6C5.wav,32000.000000,16,64000,unknown
F06FE7508DA4711D656E6420255D2157.wav,32000.000000,16,64352,unknown
F0CF053F4013045093E384AB87C1B755.wav,32000.000000,16,67302,conspecific
F32A8C0B6531310878D14C4411489D05.wav,32000.000000,16,73252,conspecific
F479E993BBE3F56A24A99C09F97C7DF2.wav,32000.000000,16,64000,songrip
F9698B0C2CA2A2BDF417E8F4891EE5F0.wav,32000.000000,16,60268,conspecific
F9E207FC1ABE8F9F25F35812EBF23D70.wav,32000.000000,16,69187,conspecific
FDD2F383A22BCFA000DEBD48FAC0ADF0.wav,32000.000000,16,64000,flatrip
